pub_year,lexeme,target,n_docs,n_pos,prevalence,prev_lo95,prev_hi95,std_prev,std_lo95,std_hi95,L_star
2022,conquer,abstract,1536944,729,0.000474317867144151,0.0004411206297427186,0.0005100121409264291,0.0004812582192262486,0.0004803719874481586,0.000482146085212665,250
2023,conquer,abstract,1702456,705,0.0004141076186403643,0.00038465249321286316,0.00044581729197113725,0.000470366811237348,0.000469444211632457,0.00047129122317406266,250
2024,conquer,abstract,1690890,568,0.0003359177711146201,0.0003094089946596156,0.00036469687223342033,0.00045972177453836374,0.00045873256975498885,0.0004607131114465129,250
2025,conquer,abstract,1079802,290,0.00026856775594044093,0.00023938840710544174,0.0003013027397695582,0.000449317541111269,0.00044824114068427103,0.0004503965252274772,250
2010,counterattack,any,573735,14,2.440150940765336e-05,1.4536132216653488e-05,4.0962043119937354e-05,4.167440856699307e-05,4.103075670718233e-05,4.2328157003448476e-05,250
2011,counterattack,any,619953,33,5.322984161702581e-05,3.79046262512073e-05,7.475072997705878e-05,4.173986861799533e-05,4.1149679775982203e-05,4.2338521878760943e-05,250
2012,counterattack,any,692532,20,2.887953192054663e-05,1.8695999466050734e-05,4.4609689851548315e-05,4.180543148603264e-05,4.126837182110405e-05,4.234948005930606e-05,250
2013,counterattack,any,784638,18,2.294051524397238e-05,1.4511656643946305e-05,3.626496106308312e-05,4.187109733258483e-05,4.138663374840961e-05,4.2361231709485444e-05,250
2014,counterattack,any,888573,31,3.488739810910302e-05,2.4579252731512987e-05,4.951840067187634e-05,4.193686631938485e-05,4.150417029145752e-05,4.23740731691746e-05,250
2015,counterattack,any,928889,31,3.337320174961701e-05,2.351245014043198e-05,4.736920152273566e-05,4.20027386084196e-05,4.162052953037458e-05,4.2388457434861983e-05,250
2016,counterattack,any,979382,24,2.4505249228595176e-05,1.646827595839035e-05,3.646434428806424e-05,4.2068714361930827e-05,4.1734996863162205e-05,4.2405100188352804e-05,250
2017,counterattack,any,1041137,28,2.6893674895811022e-05,1.8607811657852067e-05,3.886900265753466e-05,4.213479374241442e-05,4.184640921467782e-05,4.242516558779511e-05,250
2018,counterattack,any,1155793,31,2.6821411792596078e-05,1.8896496883595267e-05,3.806979378180448e-05,4.2200976912622034e-05,4.195284883722583e-05,4.245057246710056e-05,250
2019,counterattack,any,1250507,41,3.278670171378489e-05,2.4170049759519094e-05,4.447506388104177e-05,4.226726403556045e-05,4.205125242198796e-05,4.248438522452161e-05,250
2020,counterattack,any,1408496,49,3.4788881189580945e-05,2.631695125551331e-05,4.598796197416389e-05,4.233365527449242e-05,4.2137362399782614e-05,4.2530862521902514e-05,250
2021,counterattack,any,1499230,40,2.6680362586127547e-05,1.9594720094452554e-05,3.632814964220753e-05,4.24001507929375e-05,4.220713450594729e-05,4.2594049719807406e-05,250
2022,counterattack,any,1536944,57,3.70865822046867e-05,2.8627817023809097e-05,4.804456940463524e-05,4.246675075467156e-05,4.225962367898468e-05,4.2674892978881986e-05,250
2023,counterattack,any,1702456,62,3.641797497262778e-05,2.8411343186865088e-05,4.668085911210255e-05,4.253345532372769e-05,4.2297816668917305e-05,4.277040665150944e-05,250
2024,counterattack,any,1690890,65,3.8441294229666036e-05,3.0163330661768653e-05,4.899093410580672e-05,4.260026466439696e-05,4.2326085996203506e-05,4.2876219322904945e-05,250
2025,counterattack,any,1079802,50,4.630478550697257e-05,3.51262637033343e-05,6.10405237261577e-05,4.266717894122783e-05,4.2347979077026626e-05,4.298878468583411e-05,250
2010,counterattack,title,573735,1,1.7429649576895256e-06,3.0767617968157154e-07,9.873713676792678e-06,4.331579822329411e-06,4.211900302965872e-06,4.454659973835122e-06,250
2011,counterattack,title,619953,4,6.452102014184947e-06,2.509099239869883e-06,1.6591357483585225e-05,4.160456974397932e-06,4.0539829930924326e-06,4.269727380925122e-06,250
2012,counterattack,title,692532,2,2.887953192054663e-06,7.919812884695621e-07,1.0530838919905734e-05,3.9960944571695754e-06,3.90186242164215e-06,4.0926022367440656e-06,250
2013,counterattack,title,784638,3,3.82341920732873e-06,1.3003083991143094e-06,1.1242304422038208e-05,3.838225201029034e-06,3.7552967549798784e-06,3.9229849537987685e-06,250
2014,counterattack,title,888573,6,6.75239963401994e-06,3.094688876429848e-06,1.473321084092765e-05,3.6865926868927926e-06,3.6140440845372635e-06,3.760597630064151e-06,250
2015,counterattack,title,928889,3,3.229664685446808e-06,1.098378041090484e-06,9.496448812390456e-06,3.540950529424987e-06,3.47785850148284e-06,3.6051871092910498e-06,250
2016,counterattack,title,979382,3,3.063156153574397e-06,1.041750054380717e-06,9.006852247277041e-06,3.401062076716844e-06,3.3464846439107806e-06,3.4565296035148632e-06,250
2017,counterattack,title,1041137,5,4.802441945680539e-06,2.051317834374161e-06,1.1243193599160436e-05,3.266700025779324e-06,3.2196505808578357e-06,3.3144370120581107e-06,250
2018,counterattack,title,1155793,3,2.595620496057685e-06,8.827455884164101e-07,7.632123519784698e-06,3.1376460532244717e-06,3.097060156166845e-06,3.17876381266797e-06,250
2019,counterattack,title,1250507,0,0.0,0.0,3.0719116486929116e-06,3.0136904605354766e-06,2.9783896668340786e-06,3.0494096488646176e-06,250
2020,counterattack,title,1408496,3,2.129931501402915e-06,7.243691798210311e-07,6.262822817659825e-06,2.8946318333493193e-06,2.8633012756430855e-06,2.926305212463154e-06,250
2021,counterattack,title,1499230,3,2.0010271939595658e-06,6.805300522772227e-07,5.8837953708455306e-06,2.78027671419846e-06,2.7514910713039003e-06,2.8093635068650884e-06,250
2022,counterattack,title,1536944,5,3.253208965323395e-06,1.3895771926820585e-06,7.616231883803103e-06,2.670439288179987e-06,2.6427700744522343e-06,2.6983981916275737e-06,250
2023,counterattack,title,1702456,7,4.111706851748298e-06,1.9917496763803798e-06,8.48806217363422e-06,2.564941081041622e-06,2.5371218061590397e-06,2.5930653905687e-06,250
2024,counterattack,title,1690890,1,5.914045266102467e-07,1.0439742847483502e-07,3.3502599116065504e-06,2.463610669194065e-06,2.4346687850982845e-06,2.4928965962134686e-06,250
2025,counterattack,title,1079802,5,4.6304785506972575e-06,1.977865231919665e-06,1.084060480153957e-05,2.3662834011786913e-06,2.335572579622197e-06,2.39739804332624e-06,250
2010,counterattack,abstract,573735,14,2.440150940765336e-05,1.4536132216653488e-05,4.0962043119937354e-05,3.9944382596137235e-05,3.932338051585138e-05,4.057519125791438e-05,250
2011,counterattack,abstract,619953,32,5.161681611347957e-05,3.6564866265092927e-05,7.286445894576588e-05,3.9997465882870046e-05,3.9429452592494106e-05,4.057366153403634e-05,250
2012,counterattack,abstract,692532,20,2.887953192054663e-05,1.8695999466050734e-05,4.4609689851548315e-05,4.0050619710747485e-05,3.953526346500419e-05,4.057269353620415e-05,250
2013,counterattack,abstract,784638,18,2.294051524397238e-05,1.4511656643946305e-05,3.626496106308312e-05,4.010384417350252e-05,3.964061788749973e-05,4.057248333894935e-05,250
2014,counterattack,abstract,888573,27,3.038579835308973e-05,2.088403507075303e-05,4.4210457742871214e-05,4.015713936499266e-05,3.974522263450526e-05,4.0573324998685034e-05,250
2015,counterattack,abstract,928889,29,3.122009195931914e-05,2.1738589870908867e-05,4.48368600201383e-05,4.0210505379200094e-05,3.984862184672468e-05,4.0575675207939165e-05,250
2016,counterattack,abstract,979382,23,2.348419717740371e-05,1.564954830600383e-05,3.524097584784137e-05,4.0263942310231876e-05,3.99500806388494e-05,4.0580269687552876e-05,250
2017,counterattack,abstract,1041137,27,2.5933186506674915e-05,1.7823763030237568e-05,3.7732081594633845e-05,4.0317450252320095e-05,4.004837469812941e-05,4.0588333588115625e-05,250
2018,counterattack,abstract,1155793,29,2.509099812855762e-05,1.747088066596957e-05,3.603459417391599e-05,4.0371029299821884e-05,4.0141432144872025e-05,4.060193962947263e-05,250
2019,counterattack,abstract,1250507,41,3.278670171378489e-05,2.4170049759519094e-05,4.447506388104177e-05,4.0424679547220156e-05,4.022587038869682e-05,4.0624471244477416e-05,250
2020,counterattack,abstract,1408496,46,3.265894968817803e-05,2.4486885971195756e-05,4.3558175873772996e-05,4.047840108912294e-05,4.0297003675571793e-05,4.066061503196037e-05,250
2021,counterattack,abstract,1499230,38,2.5346344456821167e-05,1.8467519850991096e-05,3.478732046331561e-05,4.053219402026407e-05,4.0350756290971186e-05,4.0714447553578436e-05,250
2022,counterattack,abstract,1536944,54,3.513465682549266e-05,2.693047580252742e-05,4.5838069624842354e-05,4.058605843550327e-05,4.038700521496809e-05,4.078609267872867e-05,250
2023,counterattack,abstract,1702456,57,3.348104150709328e-05,2.5844624380606237e-05,4.337372424118385e-05,4.0639994429826274e-05,4.040966016158938e-05,4.087164154519984e-05,250
2024,counterattack,abstract,1690890,65,3.8441294229666036e-05,3.0163330661768653e-05,4.899093410580672e-05,4.0694002098345e-05,4.042335887482928e-05,4.096645726316524e-05,250
2025,counterattack,abstract,1079802,48,4.445259408669367e-05,3.3530870949535466e-05,5.893154681791063e-05,4.074808153629775e-05,4.043148619831211e-05,4.1067155845526444e-05,250
2010,defeat,any,573735,530,0.0009237714275754486,0.0008484329451397298,0.0010057930230999504,0.0014243218048561079,0.0014192891602249284,0.0014293722691527894,250
2011,defeat,any,619953,548,0.0008839379759433377,0.0008129908312999661,0.0009610704988930463,0.001370923478695064,0.0013664998818555504,0.0013753613757618022,250
2012,defeat,any,692532,624,0.0009010413959210549,0.0008330907866484793,0.0009745289550008498,0.0013195244292377023,0.0013156637596191832,0.0013233964125516013,250
2013,defeat,any,784638,663,0.0008449756448196494,0.0007830818801691155,0.000911756947630621,0.0012700499965972308,0.0012667064524506462,0.0012734023549672313,250
2014,defeat,any,888573,746,0.0008395483544964792,0.0007814476080223734,0.0009019650008015265,0.001222428294619354,0.001219555465724342,0.0012253078825516536,250
2015,defeat,any,928889,761,0.0008192582752083403,0.0007631028213384029,0.0008795424771487393,0.001176590108888809,0.0011741396200048524,0.0011790457060301641,250
2016,defeat,any,979382,893,0.0009117994817139788,0.0008539495788060448,0.0009735645459179547,0.0011324687984084058,0.0011303883306165944,0.00113455309093002,250
2017,defeat,any,1041137,894,0.0008586766198876805,0.0008042253122055278,0.0009168112540961171,0.0010900002008241473,0.0010882307795593345,0.0010917724959552107,250
2018,defeat,any,1155793,983,0.0008504983158749015,0.0007989868039365315,0.0009053278196736222,0.0010491225410738869,0.001047595526531316,0.0010506517791091159,250
2019,defeat,any,1250507,1089,0.0008708467845441888,0.0008206578681031954,0.000924102262305112,0.0010097763433408278,0.0010084121223904758,0.0010111424079967683,250
2020,defeat,any,1408496,1179,0.0008370630800513455,0.0007906447799716772,0.0008862041548315189,0.0009719043461968885,0.0009706166342562519,0.000973193764873907,250
2021,defeat,any,1499230,1222,0.0008150850770061966,0.0007706649942798303,0.0008620632640676708,0.0009354514208246567,0.0009341588487315577,0.0009367457797403007,250
2022,defeat,any,1536944,1176,0.0007651547486440625,0.0007226700906055652,0.0008101349892236932,0.0009003644922101498,0.0008990029869540734,0.0009017280575522935,250
2023,defeat,any,1702456,1272,0.0007471558736319764,0.0007072226296646996,0.0007893421625112348,0.0008665924632021401,0.0008651198783639264,0.0008680675524586663,250
2024,defeat,any,1690890,1139,0.000673609755809071,0.0006356213062274726,0.0007138669956827363,0.0008340861413371531,0.0008324791809125308,0.0008356962011329438,250
2025,defeat,any,1079802,584,0.0005408398947214397,0.0004987284841159646,0.0005865050030797828,0.0008027981683325379,0.0008010467922441668,0.0008045533704750582,250
2010,defeat,title,573735,34,5.926080856144387e-05,4.2410110025047255e-05,8.280619681941528e-05,5.401351963387434e-05,5.317157759784191e-05,5.486879261714119e-05,250
2011,defeat,title,619953,35,5.645589262411828e-05,4.059596114530113e-05,7.85114571177795e-05,5.3728743317725627e-05,5.294248745834333e-05,5.452667532977865e-05,250
2012,defeat,title,692532,43,6.209099362917526e-05,4.6100214319090065e-05,8.362802997140598e-05,5.3445468351910274e-05,5.271417718066674e-05,5.4186904000897224e-05,250
2013,defeat,title,784638,51,6.49981265245884e-05,4.9440476111572165e-05,8.545095234438645e-05,5.316368682210272e-05,5.248659863536023e-05,5.384950911880902e-05,250
2014,defeat,title,888573,83,9.340819493727583e-05,7.535918936324897e-05,0.00011577955170708657,5.2883390855688637e-05,5.2259689768184304e-05,5.3514535198785846e-05,250
2015,defeat,title,928889,55,5.921051923319148e-05,4.549428964260949e-05,7.706178328600389e-05,5.260457262154526e-05,5.203336877660651e-05,5.3182046605960485e-05,250
2016,defeat,title,979382,73,7.453679973697699e-05,5.928778543383012e-05,9.370754335048371e-05,5.2327224329822746e-05,5.1807525227097146e-05,5.285213643743069e-05,250
2017,defeat,title,1041137,78,7.491809435261642e-05,6.003530074581231e-05,9.34899980953399e-05,5.2051338231726766e-05,5.158200617128091e-05,5.252494040551078e-05,250
2018,defeat,title,1155793,78,6.74861328974998e-05,5.407969407804934e-05,8.42157684869338e-05,5.1776906619302216e-05,5.1356593899652826e-05,5.220065908342252e-05,250
2019,defeat,title,1250507,79,6.317437647290259e-05,5.069541714369474e-05,7.872485931859741e-05,5.1503921825218065e-05,5.1130969459239543e-05,5.187959438704419e-05,250
2020,defeat,title,1408496,87,6.176801354068453e-05,5.0081184216839134e-05,7.618184655247854e-05,5.123237622255334e-05,5.090465179881764e-05,5.156221042910622e-05,250
2021,defeat,title,1499230,86,5.736277956017422e-05,4.645311736119457e-05,7.083442908959299e-05,5.096226222458424e-05,5.0676896224277856e-05,5.124923506324438e-05,250
2022,defeat,title,1536944,71,4.619556730759221e-05,3.662768449112932e-05,5.8262626608996345e-05,5.0693572284572356e-05,5.044653194456898e-05,5.09418223374768e-05,250
2023,defeat,title,1702456,105,6.167560277622446e-05,5.095336322460101e-05,7.465398069809354e-05,5.042629889555401e-05,5.021174083611135e-05,5.0641773729214947e-05,250
2024,defeat,title,1690890,86,5.086078928848122e-05,4.11876991430422e-05,6.280549931167966e-05,5.016043459013075e-05,4.99699081345834e-05,5.0351687452904857e-05,250
2025,defeat,title,1079802,68,6.29745082894827e-05,4.968043863789577e-05,7.982567575000931e-05,4.9895971940260834e-05,4.9718003843301105e-05,5.007457705107901e-05,250
2010,defeat,abstract,573735,514,0.0008958839882524162,0.0008217391542021345,0.0009767123088312484,0.0013708451806452979,0.0013661057100366148,0.0013756010713887224,250
2011,defeat,abstract,619953,532,0.0008581295678865979,0.0007882686022299557,0.0009341762316845404,0.001319363253674559,0.0013152135454118706,0.0013235260375761716,250
2012,defeat,abstract,692532,598,0.0008634980044243443,0.0007970329795527988,0.0009355003956054293,0.0012698122658980307,0.0012662077224143867,0.0012734270574375193,250
2013,defeat,abstract,784638,637,0.0008118393450228003,0.000751216972063835,0.0008773495806003814,0.0012221199745395973,0.0012190162618696215,0.0012252315798157163,250
2014,defeat,abstract,888573,707,0.0007956577568753496,0.0007391501010627136,0.0008564816920109766,0.0011762168263049465,0.001173568888129791,0.0011788707320046301,250
2015,defeat,abstract,928889,737,0.0007934209577247658,0.0007381891013192423,0.0008527817759024542,0.0011320358582419224,0.0011297964204342093,0.0011342797299340633,250
2016,defeat,abstract,979382,849,0.0008668731914615543,0.0008105125619462048,0.0009271493347029821,0.0010895126021825212,0.001087629897286005,0.0010913985625108501,250
2017,defeat,abstract,1041137,854,0.0008202570843222362,0.0007670772394256322,0.0008771205392554002,0.0010485849926424953,0.0010469994973436284,0.0010501728863691194,250
2018,defeat,abstract,1155793,936,0.0008098335947699977,0.0007596065750461678,0.0008633788766644021,0.0010091932780585382,0.001007833970758807,0.0010105544168575906,250
