pub_year,lexeme,target,n_docs,n_pos,prevalence,prev_lo95,prev_hi95,std_prev,std_lo95,std_hi95,L_star
2024,armed_with,any,1227755,119,9.692487507686794e-05,8.100530365651393e-05,0.00011597267821925785,8.639233132812848e-05,8.620661192900097e-05,8.657845079759796e-05,250
2025,armed_with,any,1127750,62,5.497672356461982e-05,4.288995625875427e-05,7.04694082771476e-05,8.550361113159516e-05,8.530308679922776e-05,8.570460680167028e-05,250
2010,armed_with,title,387434,3,7.743254334931886e-06,2.6334086617086566e-06,2.276797903867202e-05,8.40325030457e-06,8.322279631624357e-06,8.48500876578246e-06,250
2011,armed_with,title,509457,7,1.3740119382008687e-05,6.65585452812472e-06,2.8364420572127978e-05,8.580997567188887e-06,8.505257606214256e-06,8.657411992393763e-06,250
2012,armed_with,title,552351,9,1.6293986975673076e-05,8.572604677412439e-06,3.0969836487779116e-05,8.762504543177928e-06,8.69213195878428e-06,8.833446867758619e-06,250
2013,armed_with,title,616976,7,1.1345660122922124e-05,5.495951729441566e-06,2.3421457919646495e-05,8.947850756655077e-06,8.882940004385705e-06,9.013235830239387e-06,250
2014,armed_with,title,668201,3,4.4896670313274e-06,1.5268930987904222e-06,1.3201313298529766e-05,9.137117413743835e-06,9.077697242028402e-06,9.196926530391023e-06,250
2015,armed_with,title,692692,5,7.21821531070086e-06,3.0831939458441928e-06,1.689882123638059e-05,9.330387438146699e-06,9.276384174188532e-06,9.38470508377492e-06,250
2016,armed_with,title,744227,5,6.718380279135264e-06,2.869693786579871e-06,1.5728647009889244e-05,9.52774550747067e-06,9.478925710967342e-06,9.576816740663973e-06,250
2017,armed_with,title,767947,5,6.5108659842411e-06,2.7810558823946964e-06,1.5242830639300507e-05,9.729278090320943e-06,9.685161639055171e-06,9.773595492517909e-06,250
2018,armed_with,title,826130,8,9.683705954268698e-06,4.906982614024162e-06,1.9110262322531483e-05,9.935073484179108e-06,9.894814192902838e-06,9.975496577860753e-06,250
2019,armed_with,title,885697,7,7.903380049836457e-06,3.8284744673452215e-06,1.6315413836190548e-05,1.0145221854082164e-05,1.010748281668972e-05,1.0183101799004787e-05,250
2020,armed_with,title,1023857,12,1.1720386733694256e-05,6.704815532694868e-06,2.048780449272281e-05,1.035981527211949e-05,1.0322731119051424e-05,1.0397032647693734e-05,250
2021,armed_with,title,1172890,11,9.378543597438805e-06,5.237018031343095e-06,1.6795205096841346e-05,1.0578947757765041e-05,1.0540294851093071e-05,1.0617742409174867e-05,250
2022,armed_with,title,1221578,13,1.0641972923546429e-05,6.2195098218192285e-06,1.8209028494579832e-05,1.0802715319062255e-05,1.0760259261208127e-05,1.0845338891216515e-05,250
2023,armed_with,title,1176462,14,1.1900086870634156e-05,7.088943018181311e-06,1.99764061815971e-05,1.1031215994680044e-05,1.0983006042020877e-05,1.107963756279084e-05,250
2024,armed_with,title,1227755,20,1.6289894970902176e-05,1.0545715809716064e-05,2.51628104417437e-05,1.1264549896857874e-05,1.1209011527316528e-05,1.1320363444595407e-05,250
2025,armed_with,title,1127750,12,1.0640656173797384e-05,6.0871391377638294e-06,1.8600392659671188e-05,1.1502819255258935e-05,1.1438703052603064e-05,1.1567294837808811e-05,250
2010,armed_with,abstract,387434,30,7.743254334931885e-05,5.4242247685363674e-05,0.00011053633610064886,9.464116759718971e-05,9.417985675961556e-05,9.510473780800206e-05,250
2011,armed_with,abstract,509457,34,6.673772271261363e-05,4.776102017459353e-05,9.325366235719634e-05,9.347106807815858e-05,9.304834234546061e-05,9.389571410583586e-05,250
2012,armed_with,abstract,552351,55,9.957436485133547e-05,7.650808437179863e-05,0.0001295939541656535,9.231543379149022e-05,9.192979706254256e-05,9.270268807974786e-05,250
2013,armed_with,abstract,616976,64,0.00010373174969528799,8.124190925948437e-05,0.00013244652910012394,9.117408594509116e-05,9.082391346990967e-05,9.15256083900519e-05,250
2014,armed_with,abstract,668201,47,7.033811682412927e-05,5.289961060077346e-05,9.352473826668949e-05,9.004684795595414e-05,8.973033530815389e-05,9.036447696203305e-05,250
2015,armed_with,abstract,692692,65,9.383679903911118e-05,7.363033165505486e-05,0.00011958789026876007,8.89335454228833e-05,8.864863744006126e-05,8.921936899017696e-05,250
2016,armed_with,abstract,744227,51,6.852747884717968e-05,5.2125078039349234e-05,9.009082181939165e-05,8.783400609955572e-05,8.757829914556615e-05,8.809045958877789e-05,250
2017,armed_with,abstract,767947,54,7.031735262980388e-05,5.389796529448531e-05,9.173825617020767e-05,8.674805986791488e-05,8.651867227767453e-05,8.697805558225269e-05,250
2018,armed_with,abstract,826130,71,8.594289034413471e-05,6.814291319012596e-05,0.00010839199132747784,8.567553871189265e-05,8.546895332751491e-05,8.588262338699297e-05,250
2019,armed_with,abstract,885697,68,7.6775691912697e-05,6.056823714071568e-05,9.731967746300531e-05,8.461627669145418e-05,8.442818511777527e-05,8.480478726548854e-05,250
2020,armed_with,abstract,1023857,73,7.129901929664006e-05,5.6712385453071095e-05,8.963705262798348e-05,8.35701099169646e-05,8.339533708486486e-05,8.374524899237781e-05,250
2021,armed_with,abstract,1172890,86,7.332315903452157e-05,5.937811878323145e-05,9.054291635664637e-05,8.253687652387013e-05,8.236951227873886e-05,8.270458080347485e-05,250
2022,armed_with,abstract,1221578,88,7.203797055939121e-05,5.847765585659886e-05,8.874249159248758e-05,8.151641664769231e-05,8.135024334308623e-05,8.168292936506827e-05,250
2023,armed_with,abstract,1176462,82,6.970050881371433e-05,5.6159290216954244e-05,8.650652540296232e-05,8.050857239933028e-05,8.033769132065879e-05,8.06798169187044e-05,250
2024,armed_with,abstract,1227755,108,8.796543284287175e-05,7.286668544837035e-05,0.00010619246802470011,7.95131878406678e-05,7.933256542561748e-05,7.969422145957189e-05,250
2025,armed_with,abstract,1127750,54,4.788295278208823e-05,3.670200546779429e-05,6.24698658299529e-05,7.853010896048097e-05,7.833582569221156e-05,7.872487403916365e-05,250
2010,arms_race,any,387434,22,5.6783865122833826e-05,3.750131988146017e-05,8.598031691621702e-05,9.191132593837908e-05,9.139209633778262e-05,9.243350518633722e-05,250
2011,arms_race,any,509457,42,8.244071629205212e-05,6.0995519078118794e-05,0.00011142491380375614,9.253121459910377e-05,9.20454374455198e-05,9.301955524194664e-05,250
2012,arms_race,any,552351,45,8.146993487836538e-05,6.0891771930090456e-05,0.0001090016584829572,9.315528366032281e-05,9.270307651978192e-05,9.360969646826429e-05,250
2013,arms_race,any,616976,58,9.400689816135473e-05,7.272800646400224e-05,0.00012151084992607763,9.378356130851774e-05,9.3364939020828e-05,9.420406040468923e-05,250
2014,arms_race,any,668201,64,9.577956333498453e-05,7.501376120056042e-05,0.0001222931881667304,9.441607592014745e-05,9.40309105913994e-05,9.480281879678899e-05,250
2015,arms_race,any,692692,72,0.00010394230047409239,8.254733422261143e-05,0.00013088177848772235,9.505285606292707e-05,9.470081818196236e-05,9.54062024737138e-05,250
2016,arms_race,any,744227,81,0.00010883776052199128,8.757732311689314e-05,0.00013525872395637285,9.569393049711621e-05,9.537440074358355e-05,9.601453065799769e-05,250
2017,arms_race,any,767947,69,8.984995058252718e-05,7.100436748136152e-05,0.00011369685447608587,9.633932817681581e-05,9.60512636219356e-05,9.662825657424794e-05,250
2018,arms_race,any,826130,88,0.00010652076549695569,8.646971500340622e-05,0.00013122074844876613,9.698907825127299e-05,9.673080897447583e-05,9.724803703467798e-05,250
2019,arms_race,any,885697,85,9.596961489087125e-05,7.762194534771586e-05,0.0001186536487167125,9.764321006619622e-05,9.741213678726281e-05,9.787483142502475e-05,250
2020,arms_race,any,1023857,71,6.934562150769101e-05,5.498308776278082e-05,8.74595693984168e-05,9.830175316507805e-05,9.809393037093788e-05,9.851001621131645e-05,250
2021,arms_race,any,1172890,108,9.208024622939917e-05,7.627523981105944e-05,0.00011115984685224843,9.896473729052644e-05,9.877440502663541e-05,9.91554362767305e-05,250
2022,arms_race,any,1221578,94,7.69496503702588e-05,6.288737590726062e-05,9.41561002724408e-05,9.963219238560674e-05,9.945151819648886e-05,9.981319477387798e-05,250
2023,arms_race,any,1176462,107,9.095066393984676e-05,7.527361939397706e-05,0.0001098923677039315,0.000100304148595191,0.00010012363933602455,0.00010048498325521552,250
2024,arms_race,any,1227755,103,8.38929591001462e-05,6.918099629126058e-05,0.000101733235180582,0.00010098063626731713,0.00010079039169715659,0.00010117123989287772,250
2025,arms_race,any,1127750,122,0.00010818000443360675,9.061227945802044e-05,0.00012915328436404166,0.00010166168595455721,0.00010145283414634052,0.00010187096766336953,250
2010,arms_race,title,387434,3,7.743254334931886e-06,2.6334086617086566e-06,2.276797903867202e-05,1.0820923640784082e-05,1.0725206496918172e-05,1.0917495003317746e-05,250
2011,arms_race,title,509457,5,9.814370987149063e-06,4.1921197105875645e-06,2.297671780214386e-05,1.091365050129555e-05,1.082528083634714e-05,1.1002741543534548e-05,250
2012,arms_race,title,552351,6,1.0862657983782052e-05,4.978462794781053e-06,2.370139593308916e-05,1.1007171949801728e-05,1.092615068978314e-05,1.1088794004369907e-05,250
2013,arms_race,title,616976,5,8.104042944944375e-06,3.461567557096999e-06,1.897264810214825e-05,1.1101494795075398e-05,1.1027774265203768e-05,1.1175708140238345e-05,250
2014,arms_race,title,668201,11,1.6462112448200466e-05,9.192522854018828e-06,2.9480436719690954e-05,1.1196625904230621e-05,1.1130086502277499e-05,1.1263563096635907e-05,250
2015,arms_race,title,692692,8,1.1549144497121376e-05,5.8522500641469416e-06,2.2791575455157347e-05,1.1292572203222712e-05,1.1232985875647995e-05,1.1352474607944275e-05,250
2016,arms_race,title,744227,11,1.478043661409758e-05,8.253464774979435e-06,2.64689054643947e-05,1.1389340677352306e-05,1.1336313539905708e-05,1.1442615853556853e-05,250
2017,arms_race,title,767947,12,1.562607836217864e-05,8.939127950364654e-06,2.7315092134615934e-05,1.1486938371773817e-05,1.1439822914134747e-05,1.1534247874439668e-05,250
2018,arms_race,title,826130,12,1.4525558931403048e-05,8.309558199830979e-06,2.5391347662505495e-05,1.1585372392008272e-05,1.1543145443581237e-05,1.1627753812580557e-05,250
2019,arms_race,title,885697,15,1.6935814392506692e-05,1.0263795462396304e-05,2.794488317558999e-05,1.1684649904460523e-05,1.1645784635191221e-05,1.1723644876578867e-05,250
2020,arms_race,title,1023857,13,1.2697085628168778e-05,7.4205858460116825e-06,2.172542463933447e-05,1.1784778136940802e-05,1.1747212616039449e-05,1.1822463784354123e-05,250
2021,arms_race,title,1172890,21,1.790449232238317e-05,1.1711244820811703e-05,2.7372819908931854e-05,1.1885764379190954e-05,1.1847106871568925e-05,1.1924548026054525e-05,250
2022,arms_race,title,1221578,13,1.0641972923546429e-05,6.2195098218192285e-06,1.8209028494579832e-05,1.198761598341496e-05,1.1945548391127108e-05,1.2029831719678602e-05,250
2023,arms_race,title,1176462,17,1.4450105485770046e-05,9.022381320159292e-06,2.3142988456978153e-05,1.2090340364814115e-05,1.2042941577678068e-05,1.2137925702531476e-05,250
2024,arms_race,title,1227755,14,1.1402926479631522e-05,6.792781503845728e-06,1.914183834614058e-05,1.219394500212679e-05,1.2139768070311833e-05,1.2248363709894366e-05,250
2025,arms_race,title,1127750,17,1.5074262912879627e-05,9.412094639082872e-06,2.4142620432198835e-05,1.2298437438172705e-05,1.2236427175054948e-05,1.2360761945403215e-05,250
2010,arms_race,abstract,387434,21,5.42027803445232e-05,3.5453961551202906e-05,8.286555687293234e-05,8.706768247521362e-05,8.653686820111144e-05,8.760175246117954e-05,250
2011,arms_race,abstract,509457,40,7.85149678971925e-05,5.766367613899358e-05,0.00010690531915536008,8.769030768524953e-05,8.719346643783785e-05,8.818997975776214e-05,250
2012,arms_race,abstract,552351,41,7.422816288917735e-05,5.4720560137823526e-05,0.00010068942702546234,8.831738492502656e-05,8.785469580966313e-05,8.878251058868336e-05,250
2013,arms_race,abstract,616976,54,8.752366380539923e-05,6.708664991279798e-05,0.00011418581849759627,8.894894602276859e-05,8.852049197067709e-05,8.937947367907948e-05,250
2014,arms_race,abstract,668201,57,8.53036735952206e-05,6.584779492324239e-05,0.00011050749541470753,8.958502303416269e-05,8.919075274554755e-05,8.998103604909174e-05,250
2015,arms_race,abstract,692692,67,9.672408516339152e-05,7.617186438225512e-05,0.0001228208977662795,9.022564824398406e-05,8.98653199386414e-05,9.058742120812401e-05,250
2016,arms_race,abstract,744227,74,9.943202813120191e-05,7.921233391471824e-05,0.00012481234547515854,9.087085416773256e-05,9.054395080787547e-05,9.119893768439528e-05,250
2017,arms_race,abstract,767947,63,8.203691140143787e-05,6.412716046248362e-05,0.00010494806129786201,9.152067355327916e-05,9.122627299548384e-05,9.181602409759712e-05,250
2018,arms_race,abstract,826130,82,9.925798603125417e-05,7.997462891588651e-05,0.0001231903431476146,9.217513938252679e-05,9.191171407110951e-05,9.243931961925661e-05,250
2019,arms_race,abstract,885697,80,9.032434342670236e-05,7.258224657059381e-05,0.00011240285353480299,9.283428487308034e-05,9.259939697668746e-05,9.30697685313283e-05,250
2020,arms_race,abstract,1023857,63,6.153203035189485e-05,4.809867371158626e-05,7.871685977018358e-05,9.349814347993042e-05,9.328800779653868e-05,9.370875245960316e-05,250
2021,arms_race,abstract,1172890,97,8.270170263196037e-05,6.780050451581309e-05,0.00010087755638577972,9.416674889714901e-05,9.39757044039365e-05,9.435818173067149e-05,250
2022,arms_race,abstract,1221578,85,6.958213065395742e-05,5.6279147980188224e-05,8.602933510359071e-05,9.484013505959557e-05,9.466027362459453e-05,9.502033821198605e-05,250
2023,arms_race,abstract,1176462,95,8.07505894793032e-05,6.606380917119047e-05,9.870209561728193e-05,9.551833614463778e-05,9.533980994072292e-05,9.569719661138774e-05,250
2024,arms_race,abstract,1227755,97,7.900599060887555e-05,6.477066669204355e-05,9.636965837832556e-05,9.620138657388213e-05,9.601370725950441e-05,9.638943271223268e-05,250
2025,arms_race,abstract,1127750,113,0.0001001995123032587,8.335038617796303e-05,0.000120454247751175,9.688932101491844e-05,9.668299647183215e-05,9.7096085818287e-05,250
2010,arsenal,any,387434,90,0.00023229763004795656,0.00018901118403111085,0.000285494502167417,0.00032066198338670537,0.00031992244158042386,0.00032140323418921034,250
2011,arsenal,any,509457,142,0.0002787281360350334,0.00023650387191869918,0.00032848844033923934,0.0003262850905826466,0.00032558585780024656,0.0003269858245560479,250
2012,arsenal,any,552351,179,0.00032406929651616456,0.0002799508120433622,0.00037513796723670555,0.0003320067714635718,0.0003313480930290744,0.0003326667588324239,250
2013,arsenal,any,616976,182,0.0002949871631959752,0.0002551357092908032,0.00034106117446953125,0.0003378287528783685,0.0003372104720089881,0.0003384481669919465,250
2014,arsenal,any,668201,209,0.0003127801365158089,0.00027315763600864413,0.00035814796468070805,0.00034375279188648934,0.0003431741981498988,0.00034433236079954094,250
2015,arsenal,any,692692,235,0.0003392561196029404,0.0002985708793310195,0.00038548326169396744,0.0003497806762850228,0.0003492402999934278,0.0003503218884028512,250
2016,arsenal,any,744227,263,0.0003533868026825149,0.0003131865386643641,0.0003987450681770207,0.00035591422514490704,0.00035540956589293375,0.00035641960072581313,250
2017,arsenal,any,767947,240,0.0003125215672435728,0.0002754097428828891,0.0003546324846919587,0.00036215528935645136,0.00036168247779078415,0.0003626287187836272,250
2018,arsenal,any,826130,275,0.0003328773921779865,0.00029579601839267565,0.0003746055933397507,0.00036850575218431194,0.00036805917572675716,0.0003689528702855426,250
2019,arsenal,any,885697,289,0.0003262966906289623,0.0002907883133724244,0.00036613943422049227,0.00037496752983209045,0.000374539515999039,0.0003753960326043237,250
2020,arsenal,any,1023857,363,0.00035454169869425127,0.0003199025043811515,0.0003929301670791606,0.0003815425720167259,0.0003811233026803334,0.00038196230241022426,250
2021,arsenal,any,1172890,437,0.0003725839592800689,0.000339255940392469,0.00040918473496213384,0.00038823286255283517,0.00038781071165735353,0.0003886554728015102,250
2022,arsenal,any,1221578,426,0.0003487292665715984,0.00031715353731887356,0.00038344746195485737,0.00039504041994718265,0.0003946027564205619,0.00039547856870502854,250
2023,arsenal,any,1176462,426,0.00036210264334929647,0.00032931621023882517,0.00039815196491826103,0.000401967298003445,0.0004015015124865756,0.00040243362366473596,250
2024,arsenal,any,1227755,435,0.0003543052156171223,0.0003225426371476471,0.00038919441520572667,0.0004090155864374567,0.00040850995090016686,0.0004095218475716307,250
2025,arsenal,any,1127750,350,0.000310352471735757,0.00027950121756236025,0.0003446079035471106,0.00041618741150310383,0.00041563153080191476,0.0004167440353493678,250
2010,arsenal,title,387434,1,2.5810847783106284e-06,4.5562498704088674e-07,1.4621525966255945e-05,1.2220392084037627e-05,1.2087787894682788e-05,1.2354450936060767e-05,250
2011,arsenal,title,509457,7,1.3740119382008687e-05,6.65585452812472e-06,2.8364420572127978e-05,1.3083439949672384e-05,1.2951999201947696e-05,1.3216214579646285e-05,250
2012,arsenal,title,552351,14,2.534620196215812e-05,1.5098893649992826e-05,4.254785157740097e-05,1.4007438493457575e-05,1.387792173013675e-05,1.4138163964763793e-05,250
2013,arsenal,title,616976,2,3.2416171779777496e-06,8.889688026188529e-07,1.182045587186217e-05,1.4996692085476105e-05,1.4869933933897111e-05,1.5124530765458529e-05,250
2014,arsenal,title,668201,14,2.0951779479527866e-05,1.2481099960837076e-05,3.51711420540188e-05,1.6055809054512483e-05,1.593271136656936e-05,1.617985779185645e-05,250
2015,arsenal,title,692692,17,2.4541932056382925e-05,1.5323555402541316e-05,3.93057011280015e-05,1.7189723149822573e-05,1.7071238589739833e-05,1.7309030049063996e-05,250
2016,arsenal,title,744227,19,2.5529845060714004e-05,1.6344794304108494e-05,3.987628185913899e-05,1.8403716517875194e-05,1.8290815196351523e-05,1.8517314717707782e-05,250
2017,arsenal,title,767947,13,1.692825155902686e-05,9.893421929175924e-06,2.8965131521988292e-05,1.9703444300949602e-05,1.9597049789856756e-05,1.9810416427951873e-05,250
2018,arsenal,title,826130,20,2.4209264885671748e-05,1.567255701018935e-05,3.73956707037088e-05,2.109496097200451e-05,2.099583012335346e-05,2.1194559852489256e-05,250
2019,arsenal,title,885697,24,2.709730302801071e-05,1.8210221504299288e-05,4.032134625994384e-05,2.258474852829749e-05,2.2493248160978945e-05,2.2676621101857633e-05,250
2020,arsenal,title,1023857,30,2.930096683423564e-05,2.052548958785944e-05,4.182815871627078e-05,2.417974667486124e-05,2.4095450499492232e-05,2.4264337747093006e-05,250
2021,arsenal,title,1172890,33,2.8135630792316415e-05,2.0035140671925897e-05,3.9511133979688606e-05,2.588738513817968e-05,2.5808416044613326e-05,2.596659585664052e-05,250
2022,arsenal,title,1221578,43,3.520037197788434e-05,2.6134867694931538e-05,4.7410314274542474e-05,2.771561826028886e-05,2.7637858930640314e-05,2.7793596360331438e-05,250
2023,arsenal,title,1176462,29,2.4650179946313607e-05,1.7163937694438723e-05,3.5401514392134867e-05,2.9672962034106617e-05,2.9589807379425297e-05,2.9756350366917175e-05,250
2024,arsenal,title,1227755,55,4.479721116998098e-05,3.441980191644259e-05,5.8303178343612326e-05,3.176853375211505e-05,3.167190879329045e-05,3.186545348588394e-05,250
2025,arsenal,title,1127750,39,3.45821325648415e-05,2.5299120927341094e-05,4.727120054886603e-05,3.4012094452632855e-05,3.389396480035345e-05,3.413063580470996e-05,250
2010,arsenal,abstract,387434,89,0.00022971654526964593,0.00018669597534965926,0.0002826475924753267,0.0003178790688683723,0.0003171185110514854,0.0003186414501796205,250
2011,arsenal,abstract,509457,136,0.0002669508908504545,0.0002257019359025213,0.00031573606359285337,0.0003222385899723567,0.0003215219916860928,0.00032295678487478144,250
2012,arsenal,abstract,552351,170,0.0003077753095404915,0.0002648619255179956,0.00035763910645010804,0.00032665787976157853,0.0003259851391302295,0.0003273320082836948,250
2013,arsenal,abstract,616976,180,0.00029174554601799746,0.00025212950816911304,0.0003375841816013786,0.00033113775712039243,0.00033050835616219287,0.0003317683562755114,250
2014,arsenal,abstract,668201,199,0.00029781457974471754,0.00025921618094613665,0.0003421584782727285,0.0003356790521377047,0.00033509190868952806,0.0003362672240245184,250
2015,arsenal,abstract,692692,220,0.00031760147367083783,0.0002783198313760941,0.0003624252579634953,0.000340282606259862,0.0003397358748998292,0.0003408302171657071,250
2016,arsenal,abstract,744227,250,0.0003359190139567632,0.0002967852111293275,0.0003802109985857632,0.00034494927244562833,0.00034444008477369864,0.0003454592125923654,250
2017,arsenal,abstract,767947,229,0.0002981976620782424,0.00026200033593014885,0.00033939422461667896,0.00034967991532325836,0.00034920406181998315,0.0003501564170356051,250
2018,arsenal,abstract,826130,257,0.00031108905378088194,0.0002753141581625897,0.0003515109794038229,0.0003544754113497031,0.00035402699895315345,0.000354924391506019,250
2019,arsenal,abstract,885697,268,0.0003025865504794529,0.00026846778644262965,0.00034103988652235456,0.00035933664897197596,0.00035890782883210413,0.0003597659812782529,250
2020,arsenal,abstract,1023857,343,0.00033500772080476084,0.0003013856638681421,0.0003723791983936005,0.0003642645287907069,0.00036384546006652953,0.0003646840800123901,250
2021,arsenal,abstract,1172890,412,0.00035126908746770796,0.0003189533718794774,0.0003868576994712276,0.00036925996372591475,0.00036883918655850496,0.0003696812207445811,250
2022,arsenal,abstract,1221578,395,0.0003233522542154492,0.00029300221161765287,0.00035684492254790064,0.000374323879185027,0.0003738891171300943,0.000374759146596155,250
2023,arsenal,abstract,1176462,400,0.0003400024820181187,0.00030828015965203104,0.0003749878371679434,0.0003794572132331779,0.00037899636202894235,0.00037991862460931634,250
2024,arsenal,abstract,1227755,384,0.00031276598344132176,0.0002830127758973921,0.0003456460720434573,0.00038466091676581435,0.00038416285175907534,0.00038515962726226436,250
2025,arsenal,abstract,1127750,316,0.00028020394590999776,0.0002509693234950366,0.0003128429513522768,0.00038993595368364117,0.00038939094025199436,0.0003904817296487119,250
2010,attack,any,387434,2142,0.005528683595141366,0.005300052467790944,0.005767120120915606,0.0062063638019524215,0.006201512269135375,0.006211219106472498,250
2011,attack,any,509457,2696,0.0052919088362707745,0.005096377828375069,0.005494900283147532,0.006134933274478766,0.006130444765686584,0.0061394250493078785,250
2012,attack,any,552351,2896,0.005243042920172137,0.005055999113677548,0.005436968493003218,0.0060643198413743386,0.00606017264371683,0.006068469859782992,250
2013,attack,any,616976,3270,0.0053000440859936205,0.0051219229699694235,0.005484325434108218,0.005994514270722274,0.005990684153425421,0.005998346822010516,250
2014,attack,any,668201,3435,0.005140668750869873,0.0049720217254919825,0.005315005593576474,0.005925507432283265,0.005921967059601662,0.0059290499089076545,250
2015,attack,any,692692,3468,0.005006554139502116,0.004843066838953236,0.0051755315753311,0.005857290296436115,0.005854008609567399,0.005860573812134013,250
2016,attack,any,744227,3602,0.004839921153089044,0.004684782358751013,0.005000171633067012,0.005789853933127963,0.005786795604694758,0.00579291386847366,250
2017,attack,any,767947,3283,0.004275034605252706,0.004131571221153948,0.004423457439717679,0.005723189510833995,0.0057203146571943525,0.00572606580096568,250
2018,attack,any,826130,3489,0.004223306259305436,0.004085752988889854,0.004365470176707472,0.005657288295526777,0.005654552706833277,0.005660025200124211,250
2019,attack,any,885697,3689,0.004165081286263812,0.004033089505165515,0.0043013741345688744,0.005592141649655018,0.005589497792285789,0.005594786750544643,250
2020,attack,any,1023857,4434,0.004330682898100027,0.0042053359727483915,0.004459749261080738,0.005527741031131737,0.0055251399044499196,0.005530343375562736,250
2021,attack,any,1172890,5077,0.004328624167654256,0.004211426856027612,0.004449068322450421,0.0054640779923318195,0.005461471584594657,0.005466685637101909,250
2022,attack,any,1221578,5514,0.004513833746187308,0.004396510318384285,0.0046342734444509565,0.005401144179098844,0.005398487950473068,0.005403801707573178,250
2023,attack,any,1176462,5183,0.004405582160749774,0.004287515047720098,0.004526885756269301,0.0053389313297612095,0.005336186106922255,0.005341677957306843,250
2024,attack,any,1227755,5048,0.004111569490655709,0.003999922325493493,0.004226319765192721,0.005277431274157362,0.005274564219015727,0.005280299879449985,250
2025,attack,any,1127750,4518,0.004006207049434715,0.0038913011150242816,0.004124491983163786,0.005216635932670236,0.0052136206259317626,0.00521965297416641,250
2010,attack,title,387434,205,0.0005291223795536788,0.00046149355910809006,0.0006066557400477585,0.0005531965185371224,0.0005521774301224401,0.000554217486719511,250
2011,attack,title,509457,283,0.000555493397872637,0.0004944487529010856,0.0006240699092771027,0.0005633837792922225,0.0005624130045070623,0.0005643562287746698,250
2012,attack,title,552351,283,0.0005123553682350535,0.00045605025728310514,0.0005756080464907694,0.0005737585334613912,0.0005728349345273886,0.000574683620685359,250
2013,attack,title,616976,359,0.0005818702834470061,0.0005247268131569618,0.0006452327387044619,0.0005843242278005245,0.0005834457930507248,0.0005852039843453974,250
2014,attack,title,668201,371,0.0005552221562074884,0.0005015390107226388,0.0006146478417886026,0.000595084372279632,0.0005942479775525408,0.0005959219435172662,250
2015,attack,title,692692,344,0.0004966132133762192,0.0004468442017768451,0.000551922381495364,0.0006060425412366669,0.0006052436771228992,0.0006068424591348602,250
2016,attack,title,744227,413,0.0005549382110565728,0.0005039488968527487,0.0006110834460612614,0.0006172023745522106,0.0006164348657944284,0.0006179708383264489,250
2017,attack,title,767947,392,0.0005104518931645022,0.0004623704939878143,0.0005635304052469449,0.0006285675788453716,0.0006278233508552218,0.0006293126884951806,250
2018,attack,title,826130,448,0.0005422875334390471,0.0004943544103305354,0.0005948655364419119,0.0006401419286912939,0.0006394109069711558,0.0006408737856334339,250
2019,attack,title,885697,487,0.0005498494406100507,0.0005031465800152807,0.0006008847283552866,0.0006519292678606411,0.0006511995059972511,0.0006526598469921191,250
2020,attack,title,1023857,601,0.0005869960355791873,0.0005419167505829313,0.0006358228503403573,0.0006639335105814558,0.0006631916001586783,0.0006646762504251337,250
2021,attack,title,1172890,669,0.0005703859696987783,0.0005287812482796576,0.0006152621522311167,0.0006761586428237725,0.0006753903582518365,0.0006769278007593004,250
2022,attack,title,1221578,803,0.0006573464813544449,0.0006134388625408001,0.0007043946253065729,0.0006886087236074057,0.0006877997489989922,0.0006894186490571424,250
2023,attack,title,1176462,724,0.0006154044924527949,0.0005721923425241714,0.0006618778766505791,0.0007012878863333129,0.0007004244400312629,0.0007021523962985146,250
2024,attack,title,1227755,790,0.0006434508513506359,0.0006001311971537317,0.0006898953172868213,0.000714200340138936,0.0007132695780357605,0.0007151323159460813,250
2025,attack,title,1127750,668,0.0005923298603413877,0.0005490938419648447,0.0006389681353612753,0.0007273503712779626,0.0007263405538901656,0.0007283615915722588,250
2010,attack,abstract,387434,2107,0.005438345627900494,0.00521161982862221,0.005674878617010375,0.006164038769782651,0.006159128247051623,0.006168953183252312,250
2011,attack,abstract,509457,2648,0.005197690874794144,0.005003932392962911,0.00539891121645918,0.006089702954796272,0.006085165654674289,0.006094243617334773,250
2012,attack,abstract,552351,2833,0.005128985011342425,0.004944013811057424,0.005320839564439592,0.006016258172894228,0.006012071911097396,0.006020447331968882,250
2013,attack,abstract,616976,3209,0.005201174762065299,0.00502474289956265,0.005383768087824787,0.005943693873750805,0.005939833961654369,0.005947556279145845,250
2014,attack,abstract,668201,3366,0.005037406409149342,0.004870481826767344,0.00521002199615475,0.005871999628841282,0.0058684382666649385,0.005875563139517539,250
2015,attack,abstract,692692,3418,0.004934371986395108,0.00477208144689294,0.005102153461773404,0.005801165130110877,0.005797870757225281,0.005804461363943465,250
2016,attack,abstract,744227,3519,0.004728396040455399,0.004575076046297902,0.004886828871559938,0.0057311801886564,0.005728116892946697,0.005734245113114588,250
2017,attack,abstract,767947,3215,0.004186486827867027,0.00404453636967716,0.004333397622293981,0.005662034733420558,0.005659161909197572,0.005664909007699203,250
2018,attack,abstract,826130,3404,0.004120416883541331,0.003984570621848235,0.004260874749076249,0.005593718809898812,0.005590991339870249,0.00559644760298902,250
2019,attack,abstract,885697,3576,0.004037498151173596,0.00390756839645794,0.004171730079802336,0.005526222578858741,0.0055235918230597215,0.005528854580658416,250
